repo,absolute_path,relative_path,branch_domain,source_type,canonicality,confidence,local_state,size_bytes
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/patterns/pattern_detection_report.md,docs/patterns/pattern_detection_report.md,soliton geometry / nonlinear-wave recoverability,narrative_doc,supporting,medium,tracked_clean,1910
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/patterns/pattern_priority_queue.md,docs/patterns/pattern_priority_queue.md,soliton geometry / nonlinear-wave recoverability,narrative_doc,supporting,medium,tracked_clean,697
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/projection_lane/counterexample_notes.md,docs/projection_lane/counterexample_notes.md,soliton geometry / nonlinear-wave recoverability,narrative_doc,supporting,medium,tracked_clean,724
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/projection_lane/formal_problem.md,docs/projection_lane/formal_problem.md,soliton geometry / nonlinear-wave recoverability,narrative_doc,supporting,medium,tracked_clean,1017
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/projection_lane/theorem_candidates.md,docs/projection_lane/theorem_candidates.md,soliton geometry / nonlinear-wave recoverability,theorem_doc,canonical,high,tracked_clean,1277
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/research-program/first_serious_theorem_and_experiment_comprehensive_report.md,docs/research-program/first_serious_theorem_and_experiment_comprehensive_report.md,soliton geometry / nonlinear-wave recoverability,theorem_doc,canonical,high,tracked_clean,9739
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/research-program/research_program_overview.md,docs/research-program/research_program_overview.md,soliton geometry / nonlinear-wave recoverability,narrative_doc,supporting,medium,tracked_clean,699
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/research-program/start_here_research_plan.md,docs/research-program/start_here_research_plan.md,soliton geometry / nonlinear-wave recoverability,narrative_doc,supporting,medium,tracked_clean,862
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/research_program/demotions_and_rejections.md,docs/research_program/demotions_and_rejections.md,soliton geometry / nonlinear-wave recoverability,narrative_doc,supporting,medium,tracked_clean,1353
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/research_program/discovery_priority_roadmap.md,docs/research_program/discovery_priority_roadmap.md,soliton geometry / nonlinear-wave recoverability,narrative_doc,supporting,medium,tracked_clean,3150
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/research_program/formalization_narrowing_comprehensive_report.md,docs/research_program/formalization_narrowing_comprehensive_report.md,soliton geometry / nonlinear-wave recoverability,narrative_doc,supporting,medium,tracked_clean,7440
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/research_program/master_program_map.md,docs/research_program/master_program_map.md,soliton geometry / nonlinear-wave recoverability,narrative_doc,supporting,medium,tracked_clean,2549
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/research_program/soliton_program_narrowed.md,docs/research_program/soliton_program_narrowed.md,soliton geometry / nonlinear-wave recoverability,narrative_doc,supporting,medium,tracked_clean,2206
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/research_program/status_registry.md,docs/research_program/status_registry.md,soliton geometry / nonlinear-wave recoverability,narrative_doc,supporting,medium,tracked_clean,2108
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/self_organization/anomaly_report_deepened.md,docs/self_organization/anomaly_report_deepened.md,soliton geometry / nonlinear-wave recoverability,narrative_doc,supporting,medium,not_in_git_index,1285
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/self_organization/cgl_deep_dive.md,docs/self_organization/cgl_deep_dive.md,soliton geometry / nonlinear-wave recoverability,narrative_doc,supporting,medium,not_in_git_index,3080
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/self_organization/cgl_metric_harmonization.md,docs/self_organization/cgl_metric_harmonization.md,soliton geometry / nonlinear-wave recoverability,narrative_doc,supporting,medium,not_in_git_index,2187
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/self_organization/novelty_pressure_report.md,docs/self_organization/novelty_pressure_report.md,soliton geometry / nonlinear-wave recoverability,narrative_doc,supporting,medium,not_in_git_index,2005
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/self_organization/pattern_report_deepened.md,docs/self_organization/pattern_report_deepened.md,soliton geometry / nonlinear-wave recoverability,narrative_doc,supporting,medium,not_in_git_index,1787
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/self_organization/repeatability_matrix.md,docs/self_organization/repeatability_matrix.md,soliton geometry / nonlinear-wave recoverability,narrative_doc,supporting,medium,not_in_git_index,1265
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/structure_comparison/ocp_vs_self_organization.md,docs/structure_comparison/ocp_vs_self_organization.md,soliton geometry / nonlinear-wave recoverability,narrative_doc,supporting,medium,not_in_git_index,3750
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/structure_comparison/self_organization_ocp_bridge_retest.md,docs/structure_comparison/self_organization_ocp_bridge_retest.md,soliton geometry / nonlinear-wave recoverability,narrative_doc,supporting,medium,not_in_git_index,1765
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/theorem_attempt/open_problems_after_promotion.md,docs/theorem_attempt/open_problems_after_promotion.md,soliton geometry / nonlinear-wave recoverability,theorem_doc,canonical,high,tracked_clean,1194
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/theorem_attempt/proof_or_disproof_notes.md,docs/theorem_attempt/proof_or_disproof_notes.md,soliton geometry / nonlinear-wave recoverability,theorem_doc,canonical,high,tracked_clean,1613
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/theorem_attempt/proof_pressure_notes.md,docs/theorem_attempt/proof_pressure_notes.md,soliton geometry / nonlinear-wave recoverability,theorem_doc,canonical,high,tracked_clean,1611
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/theorem_attempt/soliton_recoverability_formalism.md,docs/theorem_attempt/soliton_recoverability_formalism.md,soliton geometry / nonlinear-wave recoverability,theorem_doc,canonical,high,tracked_clean,2970
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/theorem_attempt/theorem_candidates.md,docs/theorem_attempt/theorem_candidates.md,soliton geometry / nonlinear-wave recoverability,theorem_doc,canonical,high,tracked_clean,4085
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/theorem_attempt/theorem_promotion_report.md,docs/theorem_attempt/theorem_promotion_report.md,soliton geometry / nonlinear-wave recoverability,theorem_doc,canonical,high,tracked_clean,1641
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/theorem_search/failed_theorems.md,docs/theorem_search/failed_theorems.md,soliton geometry / nonlinear-wave recoverability,theorem_doc,canonical,high,not_in_git_index,826
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/theorem_search/master_theorem_search_report.md,docs/theorem_search/master_theorem_search_report.md,soliton geometry / nonlinear-wave recoverability,theorem_doc,canonical,high,not_in_git_index,1654
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/theorem_search/open_targets.md,docs/theorem_search/open_targets.md,soliton geometry / nonlinear-wave recoverability,theorem_doc,canonical,high,not_in_git_index,644
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/theorem_search/promoted_theorems.md,docs/theorem_search/promoted_theorems.md,soliton geometry / nonlinear-wave recoverability,theorem_doc,canonical,high,not_in_git_index,1056
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/validation/master_validation_report.md,docs/validation/master_validation_report.md,soliton geometry / nonlinear-wave recoverability,narrative_doc,supporting,medium,not_in_git_index,1295
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/docs/verification/deep_verification_report.md,docs/verification/deep_verification_report.md,soliton geometry / nonlinear-wave recoverability,narrative_doc,supporting,medium,tracked_clean,1498
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/collision_maps/observation_collision_nonident_pairs.pdf,figures/collision_maps/observation_collision_nonident_pairs.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,modified_local(M),14660
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/collision_maps/same_count_opposite_verdict_dim4.pdf,figures/collision_maps/same_count_opposite_verdict_dim4.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,modified_local(M),13755
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/discovery/adjacent_domain_stability.pdf,figures/discovery/adjacent_domain_stability.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,tracked_clean,13826
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/discovery/cgl_artifact_checks.pdf,figures/discovery/cgl_artifact_checks.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,modified_local(M),15365
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/discovery/cgl_phase_map_mu_vs_phase.pdf,figures/discovery/cgl_phase_map_mu_vs_phase.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,modified_local(M),17334
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/discovery/cgl_seed_sweep_boxplot.pdf,figures/discovery/cgl_seed_sweep_boxplot.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,modified_local(M),13280
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/discovery/cgl_structure_tracking.pdf,figures/discovery/cgl_structure_tracking.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,modified_local(M),20426
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/discovery/cross_system_comparison_panels.pdf,figures/discovery/cross_system_comparison_panels.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,tracked_clean,15428
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/discovery/cross_system_scenario_defects.pdf,figures/discovery/cross_system_scenario_defects.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,tracked_clean,14095
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/discovery/cross_system_similarity_expanded.pdf,figures/discovery/cross_system_similarity_expanded.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,modified_local(M),15688
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/discovery/cross_system_similarity_heatmap.pdf,figures/discovery/cross_system_similarity_heatmap.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,tracked_clean,15186
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/discovery/cross_system_stability_fragility_panel.pdf,figures/discovery/cross_system_stability_fragility_panel.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,modified_local(M),13822
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/discovery/mi_regime_map.pdf,figures/discovery/mi_regime_map.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,modified_local(M),15775
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/discovery/mi_threshold_sensitivity.pdf,figures/discovery/mi_threshold_sensitivity.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,modified_local(M),15809
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/discovery/modulation_instability_heatmap.pdf,figures/discovery/modulation_instability_heatmap.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,tracked_clean,82383
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/discovery/modulation_instability_timeline.pdf,figures/discovery/modulation_instability_timeline.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,tracked_clean,13898
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/discovery/preserved_vs_destroyed_gallery.pdf,figures/discovery/preserved_vs_destroyed_gallery.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,modified_local(M),17007
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/discovery/structure_preservation_master_heatmap.pdf,figures/discovery/structure_preservation_master_heatmap.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,modified_local(M),18306
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/discovery/structure_preservation_matrix.pdf,figures/discovery/structure_preservation_matrix.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,tracked_clean,16983
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/discovery/system_waveforms.pdf,figures/discovery/system_waveforms.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,tracked_clean,20764
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/integrator_drift_comparison.pdf,figures/integrator_drift_comparison.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,modified_local(M),12547
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/noise_ambiguity_growth.pdf,figures/noise_ambiguity_growth.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,modified_local(M),16655
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/observation_collision_nonident_pairs.pdf,figures/observation_collision_nonident_pairs.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,modified_local(M),14660
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/projection/integrator_drift_comparison.pdf,figures/projection/integrator_drift_comparison.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,tracked_clean,12547
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/projection/projection_conservation_drift.pdf,figures/projection/projection_conservation_drift.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,tracked_clean,14205
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/projection/projection_manifold_distance.pdf,figures/projection/projection_manifold_distance.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,tracked_clean,14155
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/projection_conservation_drift.pdf,figures/projection_conservation_drift.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,modified_local(M),14205
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/projection_manifold_distance.pdf,figures/projection_manifold_distance.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,modified_local(M),14155
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/recoverability/noise_ambiguity_growth.pdf,figures/recoverability/noise_ambiguity_growth.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,tracked_clean,16655
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/recoverability/observation_collision_nonident_pairs.pdf,figures/recoverability/observation_collision_nonident_pairs.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,tracked_clean,14660
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/recoverability/same_count_opposite_verdict_dim4.pdf,figures/recoverability/same_count_opposite_verdict_dim4.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,tracked_clean,13755
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/same_count_opposite_verdict_dim4.pdf,figures/same_count_opposite_verdict_dim4.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,modified_local(M),13755
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/self_organization/cgl_horizon_metric_panel.pdf,figures/self_organization/cgl_horizon_metric_panel.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,not_in_git_index,17994
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/self_organization/cgl_metric_harmonization.pdf,figures/self_organization/cgl_metric_harmonization.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,not_in_git_index,14061
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/self_organization/repeatability_matrix_heatmap.pdf,figures/self_organization/repeatability_matrix_heatmap.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,not_in_git_index,15612
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/figures/self_organization/self_org_class_rates.pdf,figures/self_organization/self_org_class_rates.pdf,soliton geometry / nonlinear-wave recoverability,figure,supporting,medium,not_in_git_index,16852
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/internal/DEEP_DISCOVERY_COMPREHENSIVE_INTERNAL_REPORT_2026-04-16.md,internal/DEEP_DISCOVERY_COMPREHENSIVE_INTERNAL_REPORT_2026-04-16.md,soliton geometry / nonlinear-wave recoverability,supporting,exploratory,low,not_in_git_index,9840
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/notebooks/README.md,notebooks/README.md,soliton geometry / nonlinear-wave recoverability,canonical_report,canonical,high,tracked_clean,237
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/papers/soliton_geometry_foundations.md,papers/soliton_geometry_foundations.md,soliton geometry / nonlinear-wave recoverability,paper,canonical,high,tracked_clean,493
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/papers/soliton_recoverability.md,papers/soliton_recoverability.md,soliton geometry / nonlinear-wave recoverability,paper,canonical,high,tracked_clean,230
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/papers/soliton_stability_vs_perturbation.md,papers/soliton_stability_vs_perturbation.md,soliton geometry / nonlinear-wave recoverability,paper,canonical,high,tracked_clean,405
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/papers/soliton_structure_preservation.md,papers/soliton_structure_preservation.md,soliton geometry / nonlinear-wave recoverability,paper,canonical,high,tracked_clean,404
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/pyproject.toml,pyproject.toml,soliton geometry / nonlinear-wave recoverability,supporting,supporting,medium,tracked_clean,358
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/requirements.txt,requirements.txt,soliton geometry / nonlinear-wave recoverability,supporting,supporting,medium,tracked_clean,64
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/scripts/README.md,scripts/README.md,soliton geometry / nonlinear-wave recoverability,script,canonical,medium,tracked_clean,1018
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/scripts/experiments/run_all.py,scripts/experiments/run_all.py,soliton geometry / nonlinear-wave recoverability,script,supporting,medium,tracked_clean,16607
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/scripts/experiments/run_cross_repo_anomaly_pattern_engine.py,scripts/experiments/run_cross_repo_anomaly_pattern_engine.py,soliton geometry / nonlinear-wave recoverability,script,supporting,medium,untracked_local,8025
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/scripts/experiments/run_cross_repo_discovery_engine.py,scripts/experiments/run_cross_repo_discovery_engine.py,soliton geometry / nonlinear-wave recoverability,script,supporting,medium,untracked_local,16007
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/scripts/experiments/run_deep_discovery_expansion.py,scripts/experiments/run_deep_discovery_expansion.py,soliton geometry / nonlinear-wave recoverability,script,supporting,medium,tracked_clean,82681
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/scripts/experiments/run_discovery_lab.py,scripts/experiments/run_discovery_lab.py,soliton geometry / nonlinear-wave recoverability,script,supporting,medium,tracked_clean,35116
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/scripts/experiments/run_projection_preservation_scan.py,scripts/experiments/run_projection_preservation_scan.py,soliton geometry / nonlinear-wave recoverability,script,supporting,medium,tracked_clean,10732
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/scripts/experiments/run_self_organization_deepening.py,scripts/experiments/run_self_organization_deepening.py,soliton geometry / nonlinear-wave recoverability,script,supporting,medium,untracked_local,41226
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/scripts/experiments/run_soliton_recoverability_scan.py,scripts/experiments/run_soliton_recoverability_scan.py,soliton geometry / nonlinear-wave recoverability,script,supporting,medium,tracked_clean,17352
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/scripts/figures/make_figures.py,scripts/figures/make_figures.py,soliton geometry / nonlinear-wave recoverability,script,supporting,medium,tracked_clean,5836
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/scripts/validation/validate_outputs.py,scripts/validation/validate_outputs.py,soliton geometry / nonlinear-wave recoverability,script,supporting,medium,modified_local(M),21581
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/src/__init__.py,src/__init__.py,soliton geometry / nonlinear-wave recoverability,source_module,supporting,high,tracked_clean,0
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/src/analysis/__init__.py,src/analysis/__init__.py,soliton geometry / nonlinear-wave recoverability,source_module,supporting,high,tracked_clean,0
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/src/analysis/candidate_engine.py,src/analysis/candidate_engine.py,soliton geometry / nonlinear-wave recoverability,source_module,supporting,high,tracked_clean,1480
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/src/analysis/metrics.py,src/analysis/metrics.py,soliton geometry / nonlinear-wave recoverability,source_module,supporting,high,tracked_clean,1343
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/src/analysis/structure.py,src/analysis/structure.py,soliton geometry / nonlinear-wave recoverability,source_module,supporting,high,tracked_clean,708
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/src/geometry_tools/__init__.py,src/geometry_tools/__init__.py,soliton geometry / nonlinear-wave recoverability,source_module,supporting,high,tracked_clean,0
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/src/geometry_tools/curvature.py,src/geometry_tools/curvature.py,soliton geometry / nonlinear-wave recoverability,source_module,supporting,high,tracked_clean,787
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/src/geometry_tools/invariants.py,src/geometry_tools/invariants.py,soliton geometry / nonlinear-wave recoverability,source_module,supporting,high,tracked_clean,2138
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/src/geometry_tools/phase_space.py,src/geometry_tools/phase_space.py,soliton geometry / nonlinear-wave recoverability,source_module,supporting,high,tracked_clean,570
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/src/simulations/__init__.py,src/simulations/__init__.py,soliton geometry / nonlinear-wave recoverability,source_module,supporting,high,tracked_clean,0
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/src/simulations/adjacent_models.py,src/simulations/adjacent_models.py,soliton geometry / nonlinear-wave recoverability,source_module,supporting,high,tracked_clean,1391
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/src/simulations/runner.py,src/simulations/runner.py,soliton geometry / nonlinear-wave recoverability,source_module,supporting,high,tracked_clean,606
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/src/soliton_models/__init__.py,src/soliton_models/__init__.py,soliton geometry / nonlinear-wave recoverability,source_module,supporting,high,tracked_clean,0
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/src/soliton_models/cgl.py,src/soliton_models/cgl.py,soliton geometry / nonlinear-wave recoverability,source_module,supporting,high,tracked_clean,2636
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/src/soliton_models/common.py,src/soliton_models/common.py,soliton geometry / nonlinear-wave recoverability,source_module,supporting,high,tracked_clean,917
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/src/soliton_models/kdv.py,src/soliton_models/kdv.py,soliton geometry / nonlinear-wave recoverability,source_module,supporting,high,tracked_clean,3111
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/src/soliton_models/nls.py,src/soliton_models/nls.py,soliton geometry / nonlinear-wave recoverability,source_module,supporting,high,tracked_clean,2079
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/src/soliton_models/sine_gordon.py,src/soliton_models/sine_gordon.py,soliton geometry / nonlinear-wave recoverability,source_module,supporting,high,tracked_clean,2207
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/tests/test_candidate_engine.py,tests/test_candidate_engine.py,soliton geometry / nonlinear-wave recoverability,test,supporting,high,tracked_clean,699
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/tests/test_cgl_basic.py,tests/test_cgl_basic.py,soliton geometry / nonlinear-wave recoverability,test,supporting,high,tracked_clean,852
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/tests/test_cross_repo_discovery_engine_outputs.py,tests/test_cross_repo_discovery_engine_outputs.py,soliton geometry / nonlinear-wave recoverability,test,supporting,high,untracked_local,1472
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/tests/test_deep_discovery_outputs.py,tests/test_deep_discovery_outputs.py,soliton geometry / nonlinear-wave recoverability,test,supporting,high,tracked_clean,3341
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/tests/test_invariants.py,tests/test_invariants.py,soliton geometry / nonlinear-wave recoverability,test,supporting,high,tracked_clean,1585
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/tests/test_self_organization_deepening_outputs.py,tests/test_self_organization_deepening_outputs.py,soliton geometry / nonlinear-wave recoverability,test,supporting,high,untracked_local,3100
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/tests/test_solvers_basic.py,tests/test_solvers_basic.py,soliton geometry / nonlinear-wave recoverability,test,supporting,high,tracked_clean,1187
soliton-geometry-research,/Users/stevenreid/Documents/New project/repos/soliton-geometry-research/validation_summary.json,validation_summary.json,soliton geometry / nonlinear-wave recoverability,supporting,supporting,medium,untracked_local,258
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/MHD_Closure_Theory_New_Theorems_2026.docx,MHD_Closure_Theory_New_Theorems_2026.docx,MHD-adjacent symbolic lane (legacy),theorem_doc,canonical,high,untracked_local,24240
